,age,sex,height,kid_no,purchase
7601,57,1,175,0,1
7602,51,1,180,1,0
7603,32,0,173,2,1
7604,58,1,155,2,1
7605,46,0,157,2,0
7606,24,1,166,1,0
7607,58,0,151,2,0
7608,35,0,164,2,1
7609,47,1,148,0,1
7610,30,0,168,0,0
7611,27,0,178,1,0
7612,44,1,178,2,0
7613,53,0,156,1,0
7614,52,0,155,1,0
7615,44,1,183,0,1
7616,40,1,183,0,0
7617,50,1,166,0,1
7618,24,0,177,1,0
7619,32,1,145,2,1
7620,50,0,143,0,1
7621,40,0,177,0,0
7622,53,1,163,0,1
7623,25,1,182,2,0
7624,39,0,148,1,0
7625,27,1,181,1,0
7626,44,1,147,2,1
7627,29,1,173,1,0
7628,37,0,151,2,0
7629,54,0,155,0,1
7630,34,0,166,2,1
7631,22,0,170,1,0
7632,59,0,169,0,1
7633,29,1,158,0,0
7634,47,0,180,0,1
7635,31,1,181,0,1
7636,42,0,165,2,0
7637,52,0,172,1,0
7638,24,0,148,1,0
7639,49,0,172,0,1
7640,57,1,152,2,1
7641,54,1,140,1,1
7642,58,1,164,2,1
7643,41,1,162,2,1
7644,42,1,169,2,1
7645,37,0,157,1,0
7646,23,0,183,2,1
7647,38,1,171,2,1
7648,25,0,156,1,0
7649,54,0,163,2,0
7650,29,1,174,2,1
7651,48,0,165,0,1
7652,52,0,165,0,1
7653,49,1,148,1,1
7654,52,1,166,2,1
7655,51,0,147,0,1
7656,30,1,159,2,1
7657,29,1,176,2,0
7658,41,0,165,2,0
7659,55,1,175,1,1
7660,48,0,153,0,1
7661,29,1,158,1,0
7662,48,0,166,0,1
7663,25,1,179,1,0
7664,24,1,153,1,0
7665,37,0,142,0,0
7666,20,0,159,2,0
7667,24,0,153,1,0
7668,28,1,160,1,0
7669,59,0,184,1,0
7670,44,1,181,2,0
7671,48,1,144,1,1
7672,47,1,159,2,1
7673,58,1,182,1,0
7674,24,0,173,0,0
7675,46,1,183,0,1
7676,44,0,157,1,0
7677,31,0,179,1,0
7678,45,1,141,2,1
7679,43,0,173,0,1
7680,47,1,144,1,1
7681,40,1,154,1,0
7682,39,1,143,1,0
7683,31,0,152,2,0
7684,46,0,148,0,1
7685,26,1,145,2,1
7686,53,0,171,0,1
7687,33,0,178,0,0
7688,22,0,160,0,0
7689,28,0,183,0,0
7690,49,0,170,2,0
7691,41,0,158,1,0
7692,51,1,145,0,1
7693,28,1,170,0,0
7694,58,0,155,2,0
7695,40,1,160,0,0
7696,44,1,178,2,0
7697,48,1,180,0,1
7698,34,1,166,1,0
7699,41,1,171,0,1
7700,45,1,144,1,1
7701,40,1,158,0,0
7702,52,1,160,2,1
7703,40,0,169,0,0
7704,53,1,170,1,1
7705,32,0,152,0,0
7706,53,1,167,2,1
7707,27,1,161,0,0
7708,29,1,156,1,0
7709,44,1,149,2,1
7710,34,1,151,0,0
7711,43,1,178,2,0
7712,57,1,176,2,0
7713,25,0,183,0,0
7714,24,0,163,2,1
7715,32,0,142,1,0
7716,44,0,149,1,0
7717,37,0,165,2,1
7718,34,0,180,0,0
7719,34,0,180,2,1
7720,37,0,169,2,1
7721,50,0,169,2,0
7722,29,1,165,1,0
7723,57,0,182,2,0
7724,21,1,147,1,0
7725,20,0,178,2,1
7726,46,0,176,2,0
7727,31,1,146,0,0
7728,59,0,157,2,0
7729,40,1,151,1,0
7730,45,0,150,2,0
7731,53,1,181,2,0
7732,41,0,151,1,0
7733,35,1,155,1,0
7734,53,0,157,2,0
7735,20,1,184,2,0
7736,31,0,163,2,1
7737,48,1,173,1,1
7738,53,0,149,0,1
7739,30,1,148,0,0
7740,33,0,160,2,0
7741,41,0,184,1,0
7742,30,1,153,0,0
7743,59,1,183,0,1
7744,59,1,162,2,1
7745,52,1,171,0,1
7746,56,0,178,0,1
7747,24,0,148,0,0
7748,55,1,179,0,1
7749,28,1,154,1,0
7750,43,1,147,0,1
7751,43,0,158,1,0
7752,33,1,169,2,1
7753,56,0,149,1,0
7754,38,1,142,2,1
7755,54,0,162,1,0
7756,38,1,166,0,0
7757,40,1,158,0,0
7758,46,1,148,1,1
7759,48,0,160,2,0
7760,32,1,140,2,1
7761,37,0,150,2,0
7762,22,1,178,1,0
7763,56,0,170,1,0
7764,30,0,176,0,0
7765,54,1,163,0,1
7766,59,1,169,0,1
7767,30,1,170,2,1
7768,22,0,141,1,0
7769,21,1,167,0,0
7770,43,1,164,0,1
7771,20,0,176,0,0
7772,30,0,177,2,1
7773,24,0,164,0,0
7774,40,1,149,1,0
7775,25,1,143,2,1
7776,56,1,149,2,1
7777,23,0,154,2,0
7778,33,0,171,0,0
7779,50,0,145,1,0
7780,22,0,175,0,0
7781,53,0,166,2,0
7782,47,1,184,1,0
7783,25,0,153,2,0
7784,33,0,160,0,0
7785,57,0,166,1,0
7786,43,1,172,2,1
7787,35,1,182,0,1
7788,30,0,174,2,1
7789,48,0,155,0,1
7790,55,1,160,0,1
7791,44,1,171,2,1
7792,50,1,143,2,1
7793,43,0,157,0,1
7794,28,0,164,2,1
7795,49,0,175,1,0
7796,50,0,146,2,0
7797,55,0,176,2,0
7798,30,1,161,2,1
7799,45,0,142,0,1
7800,25,0,175,2,1
7801,25,0,157,0,0
7802,56,0,153,1,0
7803,50,1,157,1,1
7804,23,0,176,1,0
7805,31,1,145,2,1
7806,47,1,177,2,0
7807,20,0,154,1,0
7808,47,0,182,2,0
7809,31,1,176,1,0
7810,56,0,155,0,1
7811,22,1,146,1,0
7812,41,0,146,1,0
7813,29,1,144,1,0
7814,50,1,143,0,1
7815,47,0,170,1,0
7816,38,0,173,1,0
7817,44,1,168,1,1
7818,42,1,163,0,1
7819,49,1,155,0,1
7820,36,0,167,1,0
7821,59,0,169,1,0
7822,31,1,170,1,0
7823,52,0,155,2,0
7824,47,0,163,0,1
7825,32,0,171,0,0
7826,34,1,177,2,0
7827,33,0,172,0,0
7828,21,1,166,0,0
7829,51,0,158,1,0
7830,29,1,176,1,0
7831,34,0,161,0,0
7832,35,0,167,2,1
7833,31,0,154,1,0
7834,24,0,141,2,0
7835,53,0,175,0,1
7836,47,1,155,0,1
7837,51,1,171,2,1
7838,37,1,162,2,1
7839,35,0,175,1,0
7840,58,1,169,0,1
7841,22,1,143,2,1
7842,41,0,172,2,0
7843,55,0,180,0,1
7844,37,1,165,2,1
7845,59,1,161,2,1
7846,50,1,142,2,1
7847,29,0,151,0,0
7848,45,1,145,2,1
7849,49,1,171,0,1
7850,22,1,182,0,1
7851,20,0,169,2,1
7852,45,1,146,2,1
7853,25,1,177,0,1
7854,40,0,140,1,0
7855,33,1,147,1,0
7856,57,1,170,1,1
7857,40,0,149,0,0
7858,50,1,174,1,1
7859,22,0,160,2,0
7860,57,0,157,2,0
7861,42,0,161,1,0
7862,49,0,165,2,0
7863,40,0,162,1,0
7864,21,0,184,1,0
7865,42,0,149,2,0
7866,27,0,183,1,0
7867,58,1,162,2,1
7868,36,0,176,2,1
7869,48,1,164,2,1
7870,43,1,140,2,1
7871,48,1,165,2,1
7872,29,0,148,0,0
7873,47,0,155,2,0
7874,35,0,172,0,0
7875,46,1,151,2,1
7876,35,1,154,2,1
7877,34,1,179,1,0
7878,58,1,182,1,0
7879,36,0,178,0,0
7880,49,1,156,1,1
7881,38,0,158,2,0
7882,26,0,168,0,0
7883,21,0,140,1,0
7884,37,0,172,1,0
7885,20,1,142,2,1
7886,50,1,158,2,1
7887,21,0,177,0,0
7888,31,1,156,1,0
7889,51,0,177,0,1
7890,52,0,166,1,0
7891,30,1,146,2,1
7892,23,1,151,2,1
7893,44,0,141,0,1
7894,32,1,141,2,1
7895,46,0,165,0,1
7896,24,0,184,2,1
7897,34,1,160,1,0
7898,40,0,178,0,0
7899,34,1,152,0,0
7900,24,1,145,0,0
7901,43,1,178,1,0
7902,30,1,158,2,1
7903,31,0,164,0,0
7904,41,0,175,2,0
7905,22,0,176,1,0
7906,31,1,180,0,1
7907,29,1,153,0,0
7908,50,0,176,1,0
7909,51,0,167,2,0
7910,44,0,159,1,0
7911,28,1,141,0,0
7912,36,0,177,2,1
7913,37,1,179,2,0
7914,49,1,170,2,1
7915,49,0,167,2,0
7916,35,1,178,1,0
7917,27,0,150,1,0
7918,44,0,143,2,0
7919,30,1,161,1,0
7920,28,1,142,0,0
7921,30,0,177,1,0
7922,59,1,144,1,1
7923,55,0,181,0,1
7924,42,1,144,2,1
7925,20,0,169,1,0
7926,37,0,169,2,1
7927,28,0,168,1,0
7928,42,0,152,1,0
7929,31,1,159,2,1
7930,49,1,149,2,1
7931,52,1,153,0,1
7932,39,1,162,2,1
7933,58,1,178,0,1
7934,52,0,176,2,0
7935,57,1,167,1,1
7936,29,0,165,2,1
7937,48,0,155,1,0
7938,38,0,149,1,0
7939,41,0,179,2,0
7940,50,1,172,1,1
7941,53,1,144,0,1
7942,52,0,142,2,0
7943,27,0,175,0,0
7944,58,1,157,0,1
7945,55,0,150,2,0
7946,44,1,148,2,1
7947,21,0,158,1,0
7948,38,1,177,1,0
7949,20,1,151,1,0
7950,40,1,171,0,0
7951,20,1,177,1,0
7952,28,1,173,1,0
7953,34,1,156,2,1
7954,58,0,175,0,1
7955,38,1,152,1,0
7956,22,0,144,0,0
7957,23,1,177,1,0
7958,38,0,179,2,1
7959,27,0,173,0,0
7960,26,1,141,2,1
7961,20,1,140,2,1
7962,28,0,146,1,0
7963,48,0,182,0,1
7964,36,1,180,2,0
7965,51,0,169,0,1
7966,47,1,177,2,0
7967,29,0,141,0,0
7968,56,1,160,1,1
7969,59,0,143,1,0
7970,59,1,146,2,1
7971,27,0,179,2,1
7972,52,0,153,2,0
7973,34,1,161,1,0
7974,34,1,180,1,0
7975,55,1,180,2,0
7976,51,1,146,0,1
7977,32,0,149,0,0
7978,30,0,181,2,1
7979,56,1,161,0,1
7980,34,0,181,0,0
7981,25,0,166,0,0
7982,35,0,167,2,1
7983,33,0,175,2,1
7984,40,1,156,1,0
7985,36,1,177,1,0
7986,36,0,143,1,0
7987,47,1,148,0,1
7988,46,0,175,1,0
7989,40,1,157,1,0
7990,50,0,146,1,0
7991,53,1,148,1,1
7992,28,0,176,0,0
7993,28,1,153,0,0
7994,47,0,164,1,0
7995,49,1,177,2,0
7996,23,0,169,2,1
7997,57,0,151,0,1
7998,32,0,168,0,0
7999,22,1,148,2,1
8000,32,1,161,0,0
8001,48,0,176,1,0
8002,35,1,180,1,0
8003,28,0,173,1,0
8004,50,1,178,2,0
8005,46,1,143,0,1
8006,50,1,155,1,1
8007,57,1,176,0,1
8008,20,1,165,0,0
8009,36,1,147,2,1
8010,36,1,158,1,0
8011,41,1,161,0,1
8012,25,1,143,1,0
8013,34,0,158,1,0
8014,31,1,163,1,0
8015,27,0,176,1,0
8016,49,1,172,2,1
8017,59,0,163,0,1
8018,28,1,171,1,0
8019,59,0,182,2,0
8020,35,0,169,2,1
8021,54,1,156,1,1
8022,37,0,176,1,0
8023,30,1,144,1,0
8024,26,0,146,1,0
8025,59,1,161,1,1
8026,30,1,143,1,0
8027,35,1,143,2,1
8028,35,1,172,2,1
8029,39,1,157,2,1
8030,48,0,161,2,0
8031,23,0,146,0,0
8032,42,0,181,1,0
8033,47,0,160,2,0
8034,29,1,168,0,0
8035,45,0,140,0,1
8036,37,0,145,0,0
8037,57,1,169,0,1
8038,24,0,143,2,0
8039,39,0,168,2,1
8040,24,0,183,0,0
8041,36,1,159,2,1
8042,37,1,142,2,1
8043,20,0,150,2,0
8044,51,0,158,1,0
8045,51,0,151,0,1
8046,24,0,183,1,0
8047,57,0,140,2,0
8048,48,0,150,1,0
8049,38,0,156,1,0
8050,51,1,168,1,1
8051,36,0,183,2,1
8052,26,0,152,0,0
8053,40,0,169,1,0
8054,54,0,157,2,0
8055,34,1,150,0,0
8056,45,1,141,1,1
8057,58,1,145,1,1
8058,43,0,179,1,0
8059,42,0,168,0,1
8060,42,1,148,0,1
8061,52,0,172,1,0
8062,41,1,180,2,0
8063,30,0,155,0,0
8064,44,0,141,1,0
8065,30,1,178,2,0
8066,28,1,173,0,0
8067,47,1,153,0,1
8068,59,1,183,2,0
8069,48,1,170,0,1
8070,34,1,149,0,0
8071,50,0,183,1,0
8072,51,0,169,2,0
8073,20,0,146,2,0
8074,20,1,159,0,0
8075,31,0,162,0,0
8076,57,0,162,0,1
8077,20,1,180,2,0
8078,54,0,162,2,0
8079,38,0,151,2,0
8080,52,0,144,1,0
8081,58,1,154,2,1
8082,51,0,176,1,0
8083,31,0,149,2,0
8084,43,1,153,2,1
8085,38,1,155,1,0
8086,47,1,150,1,1
8087,53,0,163,2,0
8088,29,0,182,0,0
8089,25,1,159,2,1
8090,24,1,164,2,1
8091,23,0,165,2,1
8092,31,0,182,2,1
8093,32,1,144,1,0
8094,29,1,140,0,0
8095,31,0,177,2,1
8096,33,0,163,2,1
8097,57,0,146,1,0
8098,57,1,167,2,1
8099,40,0,148,2,0
8100,29,0,147,1,0
8101,57,1,161,1,1
8102,57,1,150,0,1
8103,45,1,145,2,1
8104,23,0,180,1,0
8105,39,0,161,0,0
8106,34,1,140,2,1
8107,45,0,182,0,1
8108,22,0,149,0,0
8109,30,0,175,1,0
8110,27,0,160,1,0
8111,24,1,180,1,0
8112,26,1,141,2,1
8113,24,1,172,0,0
8114,52,0,176,0,1
8115,44,1,176,2,0
8116,35,1,162,0,0
8117,42,0,157,2,0
8118,55,1,164,0,1
8119,35,1,182,2,0
8120,42,1,183,1,0
8121,30,0,182,0,0
8122,56,0,152,0,1
8123,38,0,179,2,1
8124,20,1,174,1,0
8125,25,0,171,2,1
8126,24,1,161,1,0
8127,32,1,181,0,1
8128,25,0,140,1,0
8129,29,0,171,1,0
8130,48,0,163,0,1
8131,21,1,169,1,0
8132,50,1,171,1,1
8133,43,0,142,0,1
8134,36,0,177,0,0
8135,35,1,156,2,1
8136,58,1,150,1,1
8137,22,1,166,1,0
8138,51,1,160,1,1
8139,47,1,161,2,1
8140,54,0,140,2,0
8141,52,1,179,1,0
8142,38,0,142,1,0
8143,32,0,177,2,1
8144,47,1,154,0,1
8145,41,0,166,1,0
8146,45,1,151,2,1
8147,47,1,157,0,1
8148,26,1,144,1,0
8149,26,0,180,1,0
8150,57,0,142,2,0
8151,23,1,168,2,1
8152,39,1,140,0,0
8153,42,1,145,1,1
8154,21,0,184,2,1
8155,42,0,171,1,0
8156,54,0,165,1,0
8157,54,1,163,1,1
8158,38,0,146,1,0
8159,23,1,182,2,0
8160,22,1,152,1,0
8161,53,1,181,2,0
8162,20,0,182,1,0
8163,37,0,182,1,0
8164,56,1,167,0,1
8165,43,0,176,0,1
8166,21,1,184,1,0
8167,21,1,172,0,0
8168,21,0,183,1,0
8169,40,0,162,2,0
8170,32,0,141,1,0
8171,30,1,171,1,0
8172,51,1,148,2,1
8173,58,1,159,1,1
8174,25,0,160,1,0
8175,41,0,140,0,1
8176,46,0,183,1,0
8177,57,1,157,0,1
8178,28,0,159,0,0
8179,28,0,145,0,0
8180,48,1,174,2,1
8181,57,0,168,1,0
8182,34,1,169,1,0
8183,37,1,179,1,0
8184,52,0,153,1,0
8185,44,1,171,1,1
8186,26,1,166,0,0
8187,35,1,180,1,0
8188,56,1,166,0,1
8189,35,0,161,1,0
8190,48,0,140,1,0
8191,45,1,156,0,1
8192,34,1,165,1,0
8193,42,1,170,0,1
8194,22,1,166,2,1
8195,46,0,143,2,0
8196,37,0,144,1,0
8197,38,0,145,1,0
8198,44,1,174,0,1
8199,28,1,148,2,1
8200,42,1,150,0,1
8201,45,0,174,2,0
8202,29,0,181,0,0
8203,35,0,153,1,0
8204,51,1,158,0,1
8205,46,0,150,2,0
8206,35,1,152,2,1
8207,24,0,181,2,1
8208,30,0,175,0,0
8209,40,0,148,0,0
8210,25,1,169,1,0
8211,46,1,144,1,1
8212,49,1,182,2,0
8213,27,0,169,0,0
8214,23,1,151,0,0
8215,45,0,154,2,0
8216,21,1,174,0,0
8217,48,0,179,2,0
8218,35,0,140,2,0
8219,27,0,180,1,0
8220,58,1,152,2,1
8221,27,1,160,0,0
8222,53,0,169,0,1
8223,26,1,154,1,0
8224,38,0,184,0,0
8225,54,1,162,1,1
8226,57,0,160,0,1
8227,57,0,141,2,0
8228,55,1,175,0,1
8229,37,1,166,0,0
8230,42,1,181,0,1
8231,56,1,151,2,1
8232,38,0,152,0,0
8233,29,1,179,2,0
8234,25,0,153,2,0
8235,27,1,144,2,1
8236,42,1,143,1,1
8237,37,1,147,0,0
8238,37,1,182,2,0
8239,48,1,151,0,1
8240,44,0,183,2,0
8241,52,0,148,2,0
8242,55,0,166,2,0
8243,48,1,140,0,1
8244,45,1,147,1,1
8245,49,1,140,0,1
8246,48,0,144,0,1
8247,43,1,176,1,0
8248,29,1,170,0,0
8249,29,1,152,2,1
8250,30,1,154,1,0
8251,41,1,140,2,1
8252,42,0,157,1,0
8253,47,0,161,0,1
8254,24,0,153,0,0
8255,59,1,180,1,0
8256,32,1,167,1,0
8257,21,1,175,1,0
8258,32,1,166,2,1
8259,40,0,162,1,0
8260,33,0,164,0,0
8261,46,0,165,0,1
8262,21,1,167,0,0
8263,53,0,156,2,0
8264,25,1,145,1,0
8265,30,0,157,0,0
8266,55,0,175,0,1
8267,45,0,172,0,1
8268,20,0,159,0,0
8269,41,0,172,1,0
8270,27,0,169,1,0
8271,22,1,158,0,0
8272,24,1,162,0,0
8273,54,1,145,1,1
8274,42,0,159,0,1
8275,35,0,169,2,1
8276,41,1,184,0,1
8277,22,1,178,0,1
8278,35,0,183,0,0
8279,43,1,147,1,1
8280,50,1,169,0,1
8281,38,0,146,0,0
8282,47,0,150,0,1
8283,38,0,176,1,0
8284,29,1,150,1,0
8285,25,1,161,1,0
8286,54,0,161,1,0
8287,43,0,175,0,1
8288,27,1,169,2,1
8289,50,0,174,2,0
8290,59,0,168,2,0
8291,29,1,141,0,0
8292,38,1,153,2,1
8293,40,0,179,0,0
8294,36,0,144,2,0
8295,42,1,142,1,1
8296,37,0,149,1,0
8297,48,1,184,2,0
8298,48,0,183,2,0
8299,37,0,158,0,0
8300,29,0,144,2,0
8301,43,1,180,1,0
8302,33,0,173,2,1
8303,27,1,176,1,0
8304,46,1,184,2,0
8305,46,1,176,2,0
8306,39,1,177,2,0
8307,23,1,178,0,1
8308,28,0,155,0,0
8309,28,1,152,2,1
8310,22,0,180,0,0
8311,25,0,160,2,0
8312,34,1,156,0,0
8313,53,1,157,2,1
8314,24,1,166,2,1
8315,53,0,177,0,1
8316,21,0,181,2,1
8317,23,0,184,0,0
8318,44,0,183,2,0
8319,24,1,183,2,0
8320,46,1,172,2,1
8321,50,1,161,2,1
8322,56,0,174,2,0
8323,29,0,149,2,0
8324,27,1,184,0,1
8325,48,1,180,1,0
8326,34,0,169,2,1
8327,51,1,168,1,1
8328,21,1,147,1,0
8329,41,0,163,1,0
8330,41,0,142,0,1
8331,58,0,150,1,0
8332,51,1,165,2,1
8333,38,0,161,1,0
8334,51,1,180,2,0
8335,53,1,146,2,1
8336,26,1,158,0,0
8337,48,0,156,1,0
8338,44,1,151,0,1
8339,40,1,164,2,0
8340,48,0,162,1,0
8341,37,0,143,2,0
8342,59,0,183,2,0
8343,36,1,170,2,1
8344,21,0,180,0,0
8345,25,0,147,0,0
8346,55,0,142,1,0
8347,56,1,169,1,1
8348,51,0,148,0,1
8349,21,0,169,0,0
8350,51,0,142,0,1
8351,52,1,146,2,1
8352,38,1,166,2,1
8353,50,0,141,1,0
8354,34,0,171,1,0
8355,41,0,180,1,0
8356,51,1,183,2,0
8357,52,1,182,1,0
8358,31,0,153,2,0
8359,58,1,148,2,1
8360,34,0,145,0,0
8361,35,1,151,1,0
8362,27,1,171,0,0
8363,27,0,174,2,1
8364,30,1,140,2,1
8365,40,1,152,1,0
8366,53,1,184,2,0
8367,38,1,160,1,0
8368,47,0,154,0,1
8369,44,0,174,2,0
8370,25,0,169,1,0
8371,23,0,169,1,0
8372,49,0,169,0,1
8373,50,1,141,0,1
8374,51,0,158,2,0
8375,54,0,167,1,0
8376,46,0,149,0,1
8377,23,0,183,1,0
8378,43,1,164,0,1
8379,28,1,180,0,1
8380,44,1,169,1,1
8381,26,0,152,2,0
8382,30,0,173,1,0
8383,55,1,150,0,1
8384,59,1,152,2,1
8385,46,0,146,1,0
8386,56,1,146,0,1
8387,35,1,170,0,0
8388,38,0,182,1,0
8389,23,1,145,0,0
8390,48,1,176,1,0
8391,59,0,169,1,0
8392,50,1,166,0,1
8393,25,1,169,2,1
8394,42,0,158,0,1
8395,29,0,147,2,0
8396,32,0,160,1,0
8397,52,0,164,2,0
8398,35,0,172,0,0
8399,52,1,170,0,1
8400,55,1,167,1,1
8401,48,0,164,2,0
8402,46,0,143,0,1
8403,55,1,145,1,1
8404,38,1,153,2,1
8405,48,1,183,2,0
8406,28,1,145,1,0
8407,42,0,157,1,0
8408,51,1,164,2,1
8409,41,0,159,1,0
8410,54,1,165,0,1
8411,20,0,144,2,0
8412,31,1,157,2,1
8413,28,0,173,2,1
8414,43,1,164,2,1
8415,41,0,176,0,1
8416,49,1,176,2,0
8417,28,0,177,2,1
8418,41,1,171,2,1
8419,32,0,160,2,0
8420,29,1,159,0,0
8421,31,0,158,1,0
8422,53,0,154,0,1
8423,44,0,168,1,0
8424,27,0,166,1,0
8425,41,1,155,2,1
8426,49,0,180,2,0
8427,59,0,141,2,0
8428,58,0,153,1,0
8429,43,1,170,0,1
8430,22,0,157,1,0
8431,57,1,177,2,0
8432,26,1,178,0,1
8433,40,1,170,1,0
8434,56,1,182,1,0
8435,58,0,176,1,0
8436,41,0,150,0,1
8437,37,1,180,2,0
8438,52,1,157,0,1
8439,38,1,156,1,0
8440,47,0,160,1,0
8441,31,0,154,0,0
8442,41,1,172,0,1
8443,28,0,152,0,0
8444,43,0,151,2,0
8445,39,1,144,0,0
8446,40,0,157,0,0
8447,47,1,159,0,1
8448,26,0,159,1,0
8449,48,0,149,0,1
8450,31,0,148,2,0
8451,26,0,182,2,1
8452,36,1,160,0,0
8453,51,0,179,0,1
8454,27,1,162,2,1
8455,56,0,146,0,1
8456,45,1,171,2,1
8457,49,0,165,0,1
8458,25,1,178,2,0
8459,28,1,174,1,0
8460,24,1,149,2,1
8461,53,1,157,0,1
8462,57,1,159,1,1
8463,21,1,160,0,0
8464,43,0,155,0,1
8465,32,1,153,1,0
8466,21,1,143,2,1
8467,27,0,146,1,0
8468,48,0,151,0,1
8469,28,1,155,0,0
8470,56,0,155,1,0
8471,44,0,148,1,0
8472,20,1,177,1,0
8473,54,0,157,1,0
8474,35,0,168,0,0
8475,59,1,162,1,1
8476,22,0,173,1,0
8477,31,1,145,2,1
8478,24,0,142,1,0
8479,51,1,163,0,1
8480,26,1,172,2,1
8481,22,0,160,2,0
8482,30,1,163,1,0
8483,56,1,154,2,1
8484,37,0,147,0,0
8485,32,0,145,1,0
8486,37,0,179,2,1
8487,27,0,149,2,0
8488,31,1,174,2,1
8489,46,1,178,2,0
8490,42,1,171,1,1
8491,56,0,167,2,0
8492,47,1,164,1,1
8493,32,0,177,1,0
8494,27,0,184,1,0
8495,38,0,159,0,0
8496,37,1,144,2,1
8497,27,1,148,2,1
8498,27,0,180,2,1
8499,28,1,150,0,0
8500,40,1,174,0,0
8501,31,0,152,1,0
8502,44,1,142,0,1
8503,46,1,170,2,1
8504,33,1,147,1,0
8505,32,1,154,1,0
8506,31,1,144,1,0
8507,34,1,151,0,0
8508,39,0,165,1,0
8509,54,0,169,1,0
8510,38,1,156,0,0
8511,58,1,145,0,1
8512,21,1,150,0,0
8513,51,1,169,1,1
8514,25,0,149,0,0
8515,59,1,144,2,1
8516,28,0,173,1,0
8517,52,0,154,1,0
8518,26,1,159,0,0
8519,53,1,166,1,1
8520,20,0,156,1,0
8521,23,0,168,1,0
8522,25,1,176,0,1
8523,54,0,170,2,0
8524,21,0,149,1,0
8525,59,0,172,0,1
8526,31,1,156,0,0
8527,33,1,164,2,1
8528,32,1,162,2,1
8529,32,1,178,2,0
8530,37,1,155,2,1
8531,45,1,175,2,1
8532,55,1,156,0,1
8533,46,0,151,2,0
8534,54,1,162,0,1
8535,28,0,157,2,0
8536,27,1,158,2,1
8537,33,0,176,2,1
8538,28,0,170,2,1
8539,46,0,162,2,0
8540,39,1,180,1,0
8541,50,1,156,2,1
8542,31,1,152,2,1
8543,55,1,179,2,0
8544,39,1,162,2,1
8545,42,0,146,1,0
8546,56,1,161,1,1
8547,39,1,174,2,1
8548,54,1,164,0,1
8549,29,1,149,1,0
8550,38,1,143,0,0
8551,25,1,154,2,1
8552,46,1,157,0,1
8553,35,0,162,1,0
8554,51,1,171,1,1
8555,31,0,169,2,1
8556,22,1,149,0,0
8557,34,0,168,1,0
8558,32,1,141,1,0
8559,30,1,161,0,0
8560,27,0,175,2,1
8561,42,0,173,2,0
8562,35,1,174,2,1
8563,23,0,151,0,0
8564,35,0,145,0,0
8565,52,0,182,0,1
8566,22,0,153,0,0
8567,45,1,178,2,0
8568,26,0,154,2,0
8569,33,1,171,2,1
8570,32,1,168,0,0
8571,50,1,168,1,1
8572,45,1,165,2,1
8573,21,1,142,2,1
8574,35,1,159,2,1
8575,28,0,182,1,0
8576,47,0,162,2,0
8577,20,0,167,0,0
8578,56,0,151,1,0
8579,48,0,169,1,0
8580,39,1,183,2,0
8581,54,0,153,0,1
8582,25,1,177,0,1
8583,54,0,170,1,0
8584,54,1,175,2,1
8585,21,1,157,1,0
8586,52,0,172,0,1
8587,20,0,146,2,0
8588,57,1,165,1,1
8589,22,1,165,0,0
8590,25,0,147,2,0
8591,32,0,179,1,0
8592,21,1,171,0,0
8593,27,1,179,1,0
8594,59,0,153,2,0
8595,54,0,164,2,0
8596,51,0,157,0,1
8597,44,0,169,0,1
8598,34,1,162,0,0
8599,51,1,168,2,1
8600,41,1,180,0,1
8601,39,1,154,0,0
8602,51,0,180,0,1
8603,43,0,165,2,0
8604,55,0,183,1,0
8605,52,1,160,0,1
8606,20,0,143,0,0
8607,57,1,151,0,1
8608,40,0,153,2,0
8609,28,0,140,1,0
8610,25,0,177,1,0
8611,45,1,158,2,1
8612,26,1,181,2,0
8613,38,1,140,2,1
8614,43,0,152,2,0
8615,25,1,173,2,1
8616,30,1,170,0,0
8617,55,1,143,1,1
8618,40,0,175,0,0
8619,20,1,166,0,0
8620,51,1,156,2,1
8621,27,0,184,1,0
8622,36,0,143,1,0
8623,55,0,181,2,0
8624,57,0,140,1,0
8625,37,0,141,2,0
8626,36,0,147,0,0
8627,40,1,170,2,0
8628,55,0,164,1,0
8629,55,1,171,1,1
8630,43,0,143,1,0
8631,44,1,174,2,1
8632,30,0,146,0,0
8633,41,1,148,2,1
8634,40,0,140,1,0
8635,47,0,163,1,0
8636,40,1,164,2,0
8637,57,0,170,0,1
8638,40,1,179,0,0
8639,38,1,166,0,0
8640,39,0,166,1,0
8641,30,1,177,2,0
8642,27,1,184,0,1
8643,51,1,151,2,1
8644,34,0,154,1,0
8645,49,1,171,0,1
8646,51,1,149,2,1
8647,53,1,154,2,1
8648,50,0,182,2,0
8649,59,1,150,2,1
8650,53,1,151,1,1
8651,49,1,171,1,1
8652,28,1,169,2,1
8653,55,1,153,2,1
8654,26,1,159,0,0
8655,28,1,172,0,0
8656,54,0,170,2,0
8657,30,0,177,2,1
8658,58,1,164,1,1
8659,44,1,155,0,1
8660,45,1,180,0,1
8661,50,1,151,0,1
8662,29,0,176,0,0
8663,50,0,151,1,0
8664,54,0,149,1,0
8665,47,1,140,1,1
8666,27,1,165,2,1
8667,45,1,157,2,1
8668,36,0,140,0,0
8669,22,1,179,1,0
8670,50,1,147,1,1
8671,24,0,145,2,0
8672,28,1,144,1,0
8673,40,1,180,1,0
8674,53,1,164,1,1
8675,26,1,166,2,1
